cd_apolice,cd_cliente,dt_inicio_vigencia,dt_fim_vigencia,vl_cobertura,vl_franquia,placa
2384,19920,2023-08-14 08:20:32.000,2024-07-12 08:20:32.000,230435.00,59203.00,"UBF3044   "
2385,5285,2023-12-08 09:52:13.000,2024-01-05 09:52:13.000,178768.00,21465.00,"OLX0581   "
2386,19048,2024-06-20 12:33:15.000,2024-12-31 12:33:15.000,969450.00,11562.00,"APA0570   "
2387,3954,2025-01-30 12:45:47.000,2026-01-07 12:45:47.000,897731.00,18681.00,"XRH6775   "
2388,16591,2023-11-26 06:27:43.000,2024-11-06 06:27:43.000,806008.00,89963.00,"SRF8089   "
2389,15657,2024-03-22 18:04:02.000,2024-07-03 18:04:02.000,273768.00,88931.00,"ZMV8249   "
2390,2503,2024-11-22 10:38:07.000,2025-06-18 10:38:07.000,996001.00,51388.00,"JTV5155   "
2391,18333,2024-07-26 04:53:37.000,2025-03-24 04:53:37.000,344741.00,86033.00,"TFO8325   "
2392,16630,2023-12-10 22:22:54.000,2024-01-08 22:22:54.000,195232.00,62534.00,"YKL9754   "
2393,10347,2023-07-29 00:49:18.000,2023-08-19 00:49:18.000,278777.00,46712.00,"MRY9132   "
2394,5478,2023-11-08 16:28:41.000,2024-02-04 16:28:41.000,507264.00,88767.00,"CSC8968   "
2395,10852,2023-09-13 05:00:25.000,2023-10-13 05:00:25.000,896756.00,12327.00,"RND0377   "
2396,17344,2023-04-03 21:45:53.000,2024-02-26 21:45:53.000,507963.00,81002.00,"HNH0466   "
2397,12240,2024-02-02 18:42:58.000,2024-05-20 18:42:58.000,815624.00,59922.00,"KAG6586   "
2398,14517,2025-03-03 02:20:26.000,2025-07-09 02:20:26.000,945330.00,64564.00,"AEB5851   "
2399,5016,2023-05-05 00:36:26.000,2024-01-07 00:36:26.000,360217.00,65630.00,"XAF3428   "
2400,5034,2024-05-25 03:13:02.000,2025-02-28 03:13:02.000,693711.00,91177.00,"BPE0236   "
2401,4217,2024-01-15 02:55:12.000,2024-10-07 02:55:12.000,516736.00,39864.00,"IQW7108   "
2402,18201,2024-05-29 05:26:07.000,2024-07-17 05:26:07.000,852967.00,18589.00,"UNF6050   "
2403,5046,2023-08-14 11:28:51.000,2024-02-18 11:28:51.000,588318.00,15416.00,"AGC1208   "
2404,12228,2024-02-26 05:39:16.000,2024-04-13 05:39:16.000,824114.00,34276.00,"KRE3959   "
2405,10457,2024-07-09 05:21:13.000,2024-08-16 05:21:13.000,842220.00,35754.00,"CQC8553   "
2406,6281,2024-11-28 05:32:30.000,2025-08-25 05:32:30.000,363038.00,63977.00,"ATW6238   "
2407,310,2023-06-29 23:37:17.000,2023-09-10 23:37:17.000,410819.00,23610.00,"RWZ1526   "
2408,14218,2024-06-09 15:01:48.000,2024-11-18 15:01:48.000,331322.00,47489.00,"UHE1272   "
2409,12057,2023-11-12 02:08:08.000,2024-09-08 02:08:08.000,485271.00,66768.00,"HXP8745   "
2410,15185,2025-01-22 12:38:10.000,2025-10-07 12:38:10.000,510757.00,65501.00,"DUT1177   "
2411,1073,2024-06-26 17:26:14.000,2024-10-17 17:26:14.000,852418.00,91306.00,"ZUR2348   "
2412,4836,2023-09-04 23:19:14.000,2024-05-27 23:19:14.000,439850.00,57540.00,"PAD3561   "
2413,6468,2024-01-01 15:27:12.000,2024-02-29 15:27:12.000,348357.00,12296.00,"SBE0586   "
2414,13375,2024-10-31 20:20:01.000,2025-06-25 20:20:01.000,820450.00,45916.00,"YBM0903   "
2415,1653,2023-12-02 12:55:16.000,2024-01-23 12:55:16.000,441846.00,41642.00,"VPB2542   "
2416,15804,2024-08-26 18:42:32.000,2025-01-22 18:42:32.000,113380.00,97416.00,"IDC9128   "
2417,3737,2023-04-21 08:31:11.000,2023-09-03 08:31:11.000,557652.00,36666.00,"PWA1317   "
2418,8632,2023-06-17 01:03:37.000,2024-02-20 01:03:37.000,832478.00,31802.00,"NHS1460   "
2419,2149,2023-03-27 17:12:47.000,2023-09-29 17:12:47.000,278257.00,87271.00,"XGI4678   "
2420,3403,2024-07-11 16:18:30.000,2024-07-22 16:18:30.000,272691.00,93994.00,"OPA6229   "
2421,15495,2024-02-14 22:50:23.000,2024-10-02 22:50:23.000,456812.00,15100.00,"LYF8059   "
2422,3092,2023-05-16 00:35:36.000,2024-01-03 00:35:36.000,453733.00,55952.00,"UQT8299   "
2423,13059,2023-09-14 15:12:45.000,2024-04-01 15:12:45.000,147410.00,53729.00,"XBN2477   "
2424,11319,2024-08-05 16:21:17.000,2025-07-28 16:21:17.000,676035.00,73614.00,"ZDM2646   "
2425,865,2025-01-10 20:06:55.000,2025-11-17 20:06:55.000,916432.00,56399.00,"LUG4897   "
2426,19142,2023-04-16 20:58:42.000,2023-09-19 20:58:42.000,780623.00,78039.00,"NFE6677   "
2427,1873,2023-10-03 02:35:22.000,2024-06-02 02:35:22.000,667126.00,30418.00,"XNH6129   "
2428,4161,2024-10-18 00:44:54.000,2025-01-17 00:44:54.000,639369.00,84734.00,"VAD9234   "
2429,19866,2023-06-17 07:16:59.000,2023-12-23 07:16:59.000,989752.00,81883.00,"KMZ1883   "
2430,1414,2025-03-06 06:40:09.000,2026-02-19 06:40:09.000,963497.00,96792.00,"OCY3633   "
2431,13293,2023-11-23 01:55:06.000,2024-01-14 01:55:06.000,833527.00,91834.00,"PVY8295   "
2432,14211,2024-03-03 15:00:54.000,2024-04-14 15:00:54.000,302860.00,16487.00,"JPD1837   "
2433,18101,2024-12-01 08:01:59.000,2025-09-12 08:01:59.000,928821.00,68455.00,"QLF7580   "
2434,13345,2024-08-04 00:56:51.000,2024-10-26 00:56:51.000,637198.00,54669.00,"XVV7044   "
2435,11069,2024-12-06 11:34:33.000,2025-08-27 11:34:33.000,733673.00,89317.00,"BQB3771   "
2436,459,2023-08-03 22:51:05.000,2024-02-29 22:51:05.000,511909.00,96409.00,"AJM1580   "
2437,17989,2023-04-21 00:54:36.000,2023-07-31 00:54:36.000,644875.00,86233.00,"ZSN2872   "
2438,8895,2024-01-07 09:45:34.000,2024-01-13 09:45:34.000,920192.00,78957.00,"AOI7458   "
2439,3846,2025-02-27 15:58:43.000,2025-10-01 15:58:43.000,541170.00,41764.00,"LBA2021   "
2440,9902,2024-04-06 17:10:57.000,2025-01-16 17:10:57.000,485405.00,64682.00,"RUN7852   "
2441,1647,2023-10-04 07:07:38.000,2024-04-21 07:07:38.000,432215.00,31513.00,"WMB3248   "
2442,2727,2025-02-23 04:01:07.000,2025-10-01 04:01:07.000,995042.00,80730.00,"NYC1047   "
2443,1613,2023-10-07 18:28:20.000,2024-04-16 18:28:20.000,172912.00,50618.00,"WBN5793   "
2444,2057,2024-06-01 19:42:42.000,2025-03-25 19:42:42.000,442239.00,15758.00,"JDC2094   "
2445,8875,2023-06-17 00:10:06.000,2024-01-21 00:10:06.000,997174.00,33453.00,"BIW7953   "
2446,12220,2024-05-23 14:01:56.000,2024-07-26 14:01:56.000,783428.00,95550.00,"HGH3614   "
2447,6683,2023-04-13 09:09:28.000,2024-01-23 09:09:28.000,611853.00,10495.00,"ZMY8308   "
2448,18460,2024-09-26 10:31:26.000,2025-02-25 10:31:26.000,811509.00,96614.00,"DKJ7373   "
2449,7533,2024-06-18 02:16:11.000,2024-07-27 02:16:11.000,592407.00,30542.00,"TPX3380   "
2450,19221,2023-11-07 14:09:50.000,2024-07-11 14:09:50.000,304563.00,53090.00,"UJY7481   "
2451,7539,2024-07-06 22:02:35.000,2024-07-24 22:02:35.000,461160.00,61223.00,"NHT3672   "
2452,10299,2024-12-29 10:22:31.000,2025-05-30 10:22:31.000,282254.00,56128.00,"XJH5334   "
2453,19510,2024-07-13 18:17:23.000,2024-08-05 18:17:23.000,167414.00,14690.00,"EUB6112   "
2454,12220,2023-05-27 05:03:34.000,2023-09-07 05:03:34.000,539206.00,52885.00,"ULP3541   "
2455,432,2024-07-26 23:37:15.000,2025-05-19 23:37:15.000,679749.00,28516.00,"EHC1859   "
2456,17785,2024-09-22 22:28:35.000,2024-10-03 22:28:35.000,855827.00,99254.00,"CBF7233   "
2457,10788,2025-02-15 09:10:42.000,2025-03-05 09:10:42.000,391245.00,48546.00,"CQA2218   "
2458,14486,2023-06-14 21:58:18.000,2023-08-20 21:58:18.000,347554.00,92015.00,"GML7525   "
2459,16642,2024-06-03 22:03:33.000,2024-12-30 22:03:33.000,583905.00,77362.00,"UDG6742   "
2460,4760,2023-04-01 01:57:01.000,2024-01-25 01:57:01.000,501826.00,45336.00,"TYO1699   "
2461,5252,2024-07-24 10:28:30.000,2025-06-11 10:28:30.000,761328.00,79684.00,"YGV4263   "
2462,6676,2024-03-07 16:10:25.000,2024-11-04 16:10:25.000,402434.00,94107.00,"VHE7923   "
2463,6208,2024-02-19 05:25:32.000,2024-06-18 05:25:32.000,401430.00,98088.00,"VIC3269   "
2464,16431,2023-11-03 08:59:02.000,2024-10-17 08:59:02.000,637645.00,55205.00,"QRM1987   "
2465,2379,2024-01-13 19:43:23.000,2024-07-10 19:43:23.000,653565.00,48461.00,"VOY4246   "
2466,1078,2023-04-19 12:58:27.000,2023-11-10 12:58:27.000,718264.00,89230.00,"KYD9946   "
2467,18535,2024-02-23 16:15:50.000,2024-10-15 16:15:50.000,893547.00,45418.00,"DIR3682   "
2468,9779,2023-08-22 19:54:04.000,2024-04-05 19:54:04.000,569559.00,53210.00,"SFM0292   "
2469,2127,2023-05-17 19:14:51.000,2024-01-16 19:14:51.000,118066.00,41177.00,"XFT0578   "
2470,9573,2023-06-06 06:45:20.000,2023-11-17 06:45:20.000,458977.00,92406.00,"NXI6305   "
2471,11393,2024-04-16 15:16:21.000,2024-04-30 15:16:21.000,220974.00,45552.00,"RLA1141   "
2472,902,2024-08-17 23:09:18.000,2025-01-20 23:09:18.000,548137.00,29672.00,"HKU8671   "
2473,14996,2024-06-29 21:15:44.000,2025-06-21 21:15:44.000,608406.00,55600.00,"SSQ5500   "
2474,3972,2024-08-08 13:54:00.000,2025-05-17 13:54:00.000,857968.00,97746.00,"PRG6727   "
2475,15560,2024-06-10 11:06:02.000,2024-07-13 11:06:02.000,101449.00,44233.00,"JJP2823   "
2476,18916,2024-05-14 01:36:34.000,2024-10-20 01:36:34.000,512869.00,41208.00,"REJ8182   "
2477,19603,2024-05-18 20:28:22.000,2024-07-19 20:28:22.000,932803.00,12663.00,"MLK7637   "
2478,13390,2023-09-12 17:43:29.000,2023-12-24 17:43:29.000,678599.00,89127.00,"XYQ3313   "
2479,185,2024-12-17 19:25:13.000,2025-08-10 19:25:13.000,802098.00,42485.00,"FUM0960   "
2480,15369,2024-08-07 18:47:43.000,2025-06-19 18:47:43.000,287372.00,33681.00,"FZV2946   "
2481,13416,2024-05-14 18:49:50.000,2024-08-07 18:49:50.000,880948.00,90684.00,"UOY7317   "
2482,17842,2024-07-04 01:53:13.000,2025-05-22 01:53:13.000,255111.00,72470.00,"NNA8487   "
2483,14054,2023-07-21 02:41:09.000,2023-11-08 02:41:09.000,120349.00,38400.00,"IDV0281   "
2484,6424,2024-06-13 20:27:45.000,2025-05-12 20:27:45.000,551482.00,73958.00,"CVB7641   "
2485,19427,2024-06-01 16:31:09.000,2025-03-06 16:31:09.000,171927.00,79678.00,"ARJ6370   "
2486,14582,2025-02-20 09:33:37.000,2025-12-17 09:33:37.000,567223.00,91550.00,"XCA2993   "
2487,3994,2024-06-13 02:24:14.000,2024-11-22 02:24:14.000,919182.00,31528.00,"MAJ5255   "
2488,19208,2024-08-23 11:10:09.000,2025-01-13 11:10:09.000,394709.00,54659.00,"PAD5935   "
2489,8025,2024-04-29 03:40:42.000,2025-03-05 03:40:42.000,179934.00,15744.00,"UGB4381   "
2490,11830,2024-02-21 05:11:58.000,2024-12-16 05:11:58.000,493891.00,87055.00,"TZD9015   "
2491,16156,2024-07-28 11:40:58.000,2024-08-02 11:40:58.000,568700.00,19290.00,"GES1364   "
2492,8375,2023-12-10 05:10:16.000,2024-11-20 05:10:16.000,835176.00,94139.00,"QIY1355   "
2493,5137,2024-10-28 19:46:02.000,2025-10-26 19:46:02.000,212124.00,68173.00,"ZHX7785   "
2494,8710,2024-01-19 07:02:55.000,2024-12-07 07:02:55.000,106229.00,61210.00,"NFW7988   "
2495,6533,2023-09-05 12:31:59.000,2024-02-18 12:31:59.000,348317.00,64716.00,"SWF9322   "
2496,16845,2024-09-11 14:21:13.000,2025-05-21 14:21:13.000,698037.00,11447.00,"SLY7469   "
2497,3040,2023-08-03 18:06:09.000,2024-07-12 18:06:09.000,283250.00,29258.00,"XMS0014   "
2498,3737,2025-01-21 03:01:55.000,2025-11-28 03:01:55.000,966694.00,47660.00,"CTF9509   "
2499,17710,2023-04-05 07:37:46.000,2023-04-29 07:37:46.000,912977.00,90428.00,"GVR5991   "
2500,17603,2024-03-15 14:49:04.000,2025-01-31 14:49:04.000,794947.00,25104.00,"ROD8985   "
2501,5601,2023-12-13 04:23:24.000,2023-12-29 04:23:24.000,974919.00,99703.00,"POJ0763   "
2502,9889,2023-05-04 23:37:07.000,2024-02-19 23:37:07.000,844379.00,38271.00,"UYT3154   "
2503,1156,2023-04-01 05:08:06.000,2024-03-11 05:08:06.000,186158.00,25189.00,"SET9883   "
2504,4031,2024-02-23 17:40:42.000,2024-06-10 17:40:42.000,160151.00,46118.00,"YYM6907   "
2505,3561,2024-12-18 21:40:39.000,2025-02-02 21:40:39.000,470698.00,19614.00,"BBQ3256   "
2506,8803,2024-07-16 17:37:57.000,2024-09-15 17:37:57.000,979363.00,51474.00,"QXG5320   "
2507,12346,2024-06-04 21:00:13.000,2024-10-01 21:00:13.000,875150.00,86663.00,"HBO1380   "
2508,13031,2024-04-07 07:07:15.000,2024-07-02 07:07:15.000,187155.00,34866.00,"QZV6547   "
2509,6208,2023-05-08 15:41:16.000,2024-01-09 15:41:16.000,153473.00,29914.00,"QPZ5152   "
2510,17881,2024-12-01 00:23:51.000,2025-09-03 00:23:51.000,413857.00,92317.00,"BBO3353   "
2511,10907,2024-09-19 16:14:43.000,2024-11-08 16:14:43.000,229459.00,61199.00,"SOO0617   "
2512,13796,2024-08-20 15:37:34.000,2024-09-15 15:37:34.000,658579.00,73821.00,"CZK4063   "
2513,18062,2023-08-24 01:45:26.000,2024-03-13 01:45:26.000,482765.00,38521.00,"SZZ8135   "
2514,7118,2023-04-27 10:05:55.000,2023-06-29 10:05:55.000,972679.00,27821.00,"YGQ2608   "
2515,13418,2024-09-07 15:50:07.000,2024-12-01 15:50:07.000,246135.00,57808.00,"EQI6543   "
2516,17562,2024-08-27 23:00:45.000,2025-02-14 23:00:45.000,983268.00,16370.00,"BHX8739   "
2517,9196,2023-07-07 04:22:14.000,2024-04-18 04:22:14.000,505818.00,78799.00,"TQP6856   "
2518,19769,2023-10-04 14:51:38.000,2024-07-11 14:51:38.000,810056.00,37645.00,"MTH5939   "
2519,8431,2023-09-04 11:19:23.000,2024-05-12 11:19:23.000,724783.00,24334.00,"ZWO5051   "
2520,1010,2024-03-09 14:54:41.000,2024-12-07 14:54:41.000,560774.00,21606.00,"CBD7138   "
2521,18706,2024-10-14 03:07:36.000,2025-01-20 03:07:36.000,745708.00,83677.00,"QCT0603   "
2522,8266,2024-01-22 01:13:25.000,2024-12-31 01:13:25.000,541666.00,30110.00,"HYB0493   "
2523,13993,2024-01-29 22:06:15.000,2024-12-31 22:06:15.000,153334.00,17480.00,"JEU4102   "
2524,3166,2024-01-27 01:35:54.000,2024-12-22 01:35:54.000,725089.00,49446.00,"UFU1655   "
2525,13761,2023-03-26 04:59:44.000,2023-05-08 04:59:44.000,331600.00,16549.00,"XHJ4829   "
2526,5951,2024-10-11 18:25:21.000,2025-07-25 18:25:21.000,940454.00,24932.00,"NEQ7026   "
2527,4624,2024-02-24 15:23:56.000,2024-08-14 15:23:56.000,318212.00,86600.00,"TGC6671   "
2528,16726,2023-06-15 19:45:36.000,2023-10-27 19:45:36.000,344415.00,79392.00,"JDA7757   "
2529,5910,2025-03-04 07:58:54.000,2025-09-03 07:58:54.000,192811.00,33547.00,"PNO6860   "
2530,15671,2024-03-20 07:23:42.000,2024-04-10 07:23:42.000,312766.00,84118.00,"JFI7125   "
2531,16904,2023-04-23 04:25:10.000,2024-01-24 04:25:10.000,489555.00,84995.00,"NGG6326   "
2532,12342,2024-11-09 09:11:34.000,2025-09-10 09:11:34.000,154806.00,64824.00,"NGJ9786   "
2533,10943,2025-03-06 02:02:39.000,2025-03-20 02:02:39.000,863261.00,11540.00,"HJX0382   "
2534,18603,2023-03-24 19:56:49.000,2023-09-06 19:56:49.000,474584.00,59966.00,"OLE9657   "
2535,3468,2023-04-15 03:36:30.000,2024-02-13 03:36:30.000,687838.00,43773.00,"OYO1196   "
2536,1941,2024-06-26 14:06:24.000,2024-11-01 14:06:24.000,258835.00,52274.00,"NDB1993   "
2537,15997,2025-02-02 10:46:11.000,2025-02-04 10:46:11.000,341512.00,52162.00,"YON1124   "
2538,3812,2024-12-29 10:35:53.000,2025-03-09 10:35:53.000,485271.00,23892.00,"MXV2090   "
2539,407,2023-08-22 18:13:07.000,2023-12-11 18:13:07.000,586508.00,65931.00,"VUV2019   "
2540,4845,2023-06-13 23:55:46.000,2023-10-31 23:55:46.000,830906.00,63533.00,"CVK1004   "
2541,9028,2024-07-15 11:15:45.000,2024-07-26 11:15:45.000,974005.00,34659.00,"UUN8140   "
2542,9979,2023-07-15 21:55:30.000,2023-09-19 21:55:30.000,941824.00,63389.00,"JGH8471   "
2543,17680,2023-12-17 08:34:50.000,2024-03-17 08:34:50.000,572361.00,61799.00,"UXC5023   "
2544,486,2024-05-29 07:02:10.000,2024-07-15 07:02:10.000,145046.00,80616.00,"SOO2529   "
2545,1938,2024-08-21 17:50:29.000,2025-02-11 17:50:29.000,496613.00,76080.00,"UTQ0092   "
2546,15787,2024-04-01 13:25:57.000,2025-03-09 13:25:57.000,796741.00,20933.00,"KQI2189   "
2547,7352,2025-03-10 06:11:04.000,2025-04-10 06:11:04.000,971149.00,30829.00,"SQA2993   "
2548,3695,2024-04-08 02:11:07.000,2024-07-21 02:11:07.000,620601.00,36249.00,"GUJ4170   "
2549,7242,2023-09-05 15:46:31.000,2024-05-26 15:46:31.000,826845.00,23825.00,"QXK4431   "
2550,16455,2024-02-29 13:36:25.000,2024-05-31 13:36:25.000,850156.00,60693.00,"CEE7287   "
2551,2841,2024-12-05 02:56:55.000,2025-04-09 02:56:55.000,806303.00,61932.00,"CGY9785   "
2552,10157,2023-09-28 09:39:24.000,2024-03-28 09:39:24.000,549807.00,37768.00,"RWZ8237   "
2553,4804,2024-09-19 00:13:34.000,2025-07-06 00:13:34.000,778344.00,74954.00,"VGH7730   "
2554,19833,2024-03-14 22:27:33.000,2024-12-10 22:27:33.000,381475.00,31435.00,"ZPX8639   "
2555,5575,2023-09-16 17:05:22.000,2024-01-03 17:05:22.000,814343.00,19488.00,"TCC5702   "
2556,13284,2023-08-04 09:03:07.000,2023-08-15 09:03:07.000,149443.00,34870.00,"FZI3910   "
2557,19653,2024-11-12 02:12:21.000,2025-02-11 02:12:21.000,741982.00,51049.00,"HDQ3258   "
2558,15566,2024-10-06 10:54:00.000,2025-06-17 10:54:00.000,116188.00,13179.00,"ISQ7864   "
2559,14005,2023-05-14 21:06:50.000,2023-09-25 21:06:50.000,319365.00,47165.00,"HEI9189   "
2560,18726,2024-12-19 09:01:36.000,2025-09-04 09:01:36.000,223195.00,72504.00,"IBQ2145   "
2561,3448,2024-06-22 10:23:07.000,2024-12-09 10:23:07.000,623297.00,68717.00,"KQV9573   "
2562,7576,2024-01-08 06:56:20.000,2024-11-01 06:56:20.000,803030.00,44569.00,"TFG1410   "
2563,8103,2024-10-07 22:50:53.000,2025-05-30 22:50:53.000,300471.00,26761.00,"BSC6014   "
2564,15370,2024-11-17 08:32:48.000,2024-12-25 08:32:48.000,238885.00,64438.00,"YBL2725   "
2565,18299,2025-03-08 18:44:10.000,2025-03-22 18:44:10.000,894312.00,95700.00,"OQQ6682   "
2566,10208,2024-01-21 11:03:18.000,2024-10-23 11:03:18.000,438210.00,59617.00,"BYC2078   "
2567,14997,2024-05-08 20:25:24.000,2025-03-05 20:25:24.000,961434.00,33277.00,"QMX4119   "
2568,19076,2023-06-25 08:19:47.000,2024-01-06 08:19:47.000,291513.00,11233.00,"OYG9902   "
2569,17014,2023-11-18 02:48:31.000,2024-01-11 02:48:31.000,270608.00,32496.00,"BWY0587   "
2570,243,2023-11-03 02:45:57.000,2024-03-26 02:45:57.000,490206.00,22439.00,"VGK0997   "
2571,3443,2024-10-19 09:24:47.000,2025-06-13 09:24:47.000,455488.00,45388.00,"TEA3168   "
2572,10341,2024-11-26 17:19:08.000,2025-01-11 17:19:08.000,118348.00,33361.00,"NPF7699   "
2573,17493,2023-08-13 04:19:58.000,2023-10-18 04:19:58.000,840875.00,47638.00,"DWB0063   "
2574,19246,2024-12-27 21:50:20.000,2025-05-10 21:50:20.000,383218.00,31409.00,"YNI2518   "
2575,12164,2024-02-25 07:16:52.000,2024-08-22 07:16:52.000,840247.00,35788.00,"XMU3066   "
2576,14328,2023-12-06 02:47:27.000,2024-05-21 02:47:27.000,177040.00,27003.00,"AGO7962   "
2577,9015,2024-03-06 03:06:12.000,2024-12-14 03:06:12.000,246391.00,20261.00,"OLX9290   "
2578,6692,2024-12-03 03:18:14.000,2024-12-06 03:18:14.000,480338.00,31102.00,"XWZ5259   "
2579,3711,2023-12-15 23:35:42.000,2024-10-12 23:35:42.000,146747.00,49949.00,"VIB1793   "
2580,8579,2024-11-28 23:39:25.000,2025-11-19 23:39:25.000,790182.00,51861.00,"ITS1514   "
2581,11942,2025-03-08 10:34:35.000,2026-01-24 10:34:35.000,116611.00,31598.00,"DIM1085   "
2582,15335,2024-03-19 02:47:11.000,2024-08-25 02:47:11.000,804276.00,54383.00,"NSP5714   "
2583,5217,2024-05-04 00:02:10.000,2025-02-04 00:02:10.000,818015.00,41723.00,"YHN6850   "
2584,9066,2024-11-08 00:39:53.000,2025-11-03 00:39:53.000,941293.00,23031.00,"LAT6530   "
2585,18754,2025-01-28 02:22:41.000,2025-11-26 02:22:41.000,956739.00,35976.00,"PRN7385   "
2586,10093,2024-05-22 02:10:07.000,2025-05-03 02:10:07.000,567158.00,24927.00,"RLE6543   "
2587,4155,2024-07-05 17:43:44.000,2025-04-15 17:43:44.000,522006.00,39252.00,"KEC0324   "
2588,13310,2024-03-15 14:45:45.000,2025-01-13 14:45:45.000,248671.00,92464.00,"EZJ4726   "
2589,16238,2024-01-11 16:47:50.000,2024-02-06 16:47:50.000,189294.00,82357.00,"OVW7336   "
2590,17922,2023-06-12 15:33:14.000,2023-07-21 15:33:14.000,793891.00,89921.00,"NIW4394   "
2591,4702,2023-10-02 16:32:59.000,2023-11-05 16:32:59.000,335064.00,79669.00,"DZK9003   "
2592,10478,2023-04-24 21:38:14.000,2023-12-13 21:38:14.000,461205.00,57598.00,"HGC2522   "
2593,19931,2024-11-05 04:09:46.000,2025-03-22 04:09:46.000,191936.00,48458.00,"HRA8951   "
2594,13408,2024-03-23 06:04:47.000,2025-01-31 06:04:47.000,263181.00,21530.00,"YNP9230   "
2595,9960,2024-02-27 08:41:55.000,2024-11-05 08:41:55.000,612031.00,92317.00,"YBE1867   "
2596,15809,2024-03-04 19:24:08.000,2024-05-19 19:24:08.000,605448.00,95193.00,"AIX4164   "
2597,12012,2025-01-04 04:41:29.000,2025-03-08 04:41:29.000,554272.00,82942.00,"KWS6821   "
2598,9294,2024-08-12 05:15:04.000,2024-10-12 05:15:04.000,477858.00,66406.00,"YIS9773   "
2599,19348,2024-06-23 02:05:39.000,2025-04-16 02:05:39.000,883023.00,88179.00,"HMA5270   "
2600,19975,2024-04-04 01:33:42.000,2024-08-06 01:33:42.000,905342.00,28512.00,"KTX0497   "
2601,8128,2025-01-11 05:36:26.000,2025-05-08 05:36:26.000,670133.00,18543.00,"LJO2280   "
2602,12533,2025-01-08 02:21:39.000,2025-10-07 02:21:39.000,908224.00,88504.00,"ZVZ8338   "
2603,3479,2024-01-29 12:28:08.000,2024-11-13 12:28:08.000,667713.00,67601.00,"YAA0733   "
2604,19221,2023-12-03 23:03:52.000,2024-08-21 23:03:52.000,293308.00,44536.00,"WAB9570   "
2605,17335,2024-10-09 03:06:04.000,2024-10-22 03:06:04.000,969950.00,42952.00,"IOH8216   "
2606,7538,2024-08-20 05:47:35.000,2025-04-03 05:47:35.000,311447.00,46025.00,"JNA2923   "
2607,19101,2024-07-17 16:12:03.000,2024-12-13 16:12:03.000,825404.00,67274.00,"AON2658   "
2608,11346,2023-09-05 12:39:00.000,2024-08-22 12:39:00.000,640661.00,37478.00,"YPY7712   "
2609,16864,2024-07-29 20:42:17.000,2024-10-05 20:42:17.000,614264.00,65583.00,"QLY4983   "
2610,12675,2024-12-30 07:12:39.000,2025-07-05 07:12:39.000,518318.00,66933.00,"LFH6678   "
2611,7104,2023-04-06 01:45:12.000,2024-03-31 01:45:12.000,854126.00,77508.00,"ZWU7094   "
2612,17617,2024-06-07 10:57:31.000,2025-02-26 10:57:31.000,695594.00,43345.00,"CLJ1110   "
2613,1019,2023-05-31 21:24:01.000,2024-01-01 21:24:01.000,440082.00,46941.00,"YTI3620   "
2614,3731,2025-02-07 08:35:56.000,2025-10-04 08:35:56.000,989398.00,63315.00,"RXZ5882   "
2615,9606,2024-08-05 08:20:01.000,2024-10-30 08:20:01.000,133960.00,27033.00,"IJC4399   "
2616,3480,2025-01-30 08:29:39.000,2025-12-27 08:29:39.000,733591.00,53317.00,"NJL0283   "
2617,11891,2023-03-23 08:41:45.000,2023-09-30 08:41:45.000,733410.00,90314.00,"EBU6661   "
2618,12589,2023-05-04 07:17:50.000,2023-11-17 07:17:50.000,239848.00,21151.00,"FJN7024   "
2619,16822,2023-05-30 00:16:59.000,2024-05-29 00:16:59.000,327288.00,45897.00,"JSX2086   "
2620,7272,2023-09-19 01:38:37.000,2024-03-14 01:38:37.000,236842.00,72948.00,"ESG4708   "
2621,3587,2023-04-29 19:58:12.000,2024-01-28 19:58:12.000,892740.00,18605.00,"RDQ6857   "
2622,19289,2023-10-26 21:00:05.000,2024-01-23 21:00:05.000,109766.00,12335.00,"GXB2311   "
